0,1,sentiment,SBert_유사도
"자기가 내 슬픈 마음을 잘 다독여 줘서, 나도 엄마 마음을 다독여 줄 여유가 생겼어. 내 마음 편하게 해 주고 엄마 챙기는 것도 도와준다고 해서 정말 고마워.","응, 일단 자기 몸이 회복하는 게 가장 중요하니까 적당히 즐기면서 오기를 바랄게. 다리는 무탈하게 잘 나을 거야. 그때 돼서 지금 못 했던 물놀이 마음껏 하자!",상처,0.2481064647436142
자기야 이번에 내가 보라고 했던 드라마 보고 있어? 이번에 드라마에 나오던 배우가 일이 생겨서 조기종영했대 그래서 너무 슬퍼.,"그래, 잘 생각했어. 그럼 남은 하루 즐거움이 가득하기를 바랄게!",상처,0.17718029022216797
맞아 부모님이랑 매주 챙겨 보고 있었는데. 갑자기 조기종영한다고 하니까 전보다 디테일도 떨어지는 것 같아. 드라마가 갑자기 이렇게 되니 슬프네.,"저런, 오늘 야외 촬영이 길어졌던 거야? 이렇게 추운 날씨에 우리 자기 고생했겠다.",상처,0.3332018256187439
맞아 그래서 아직까지도 일단 챙겨 보고는 있어. 종영까지 얼마 안 남았기도 하고 근데 보면 볼수록 점점 재미가 떨어지는 기분이야.,"너무 힘들고 서러웠겠다, 우리 자기가 추위에 덜덜 떨었을 걸 생각하니 내 마음도 아프다. 하필이면 이렇게 추운 날 외부 일정이 길어졌구나, 정말 고된 하루였겠네.",상처,0.44522345066070557
내가 너무 의식하면서 봐서 더 그렇게 느껴지는 걸까? 부모님은 여전히 재미있다고 하시긴 하던데 내가 너무 예민하게 생각했나 봐.,"자기가 촬영일을 하기 위해 얼마나 많은 노력을 했는지 나는 알아, 너무 속상해하지 마. 지금은 후회도 되고 힘들어도 일단 자고 나면 나아질 거야, 우리 자기 너무 고생했어.",상처,0.277274489402771
그래야겠어 너무 조기종영에 의식하지 말고 그냥 편하게 보도록 해야겠다.,"자기는 절대 한심하지 않아, 나는 자기가 얼마나 자랑스러운데. 꿈을 위해 어떤 역경이든 헤쳐온 자기잖아, 너무 낙담하지 마. 지금의 이 고생이 먼 훗날 자기의 자양분이 될 거야, 너무 슬퍼하지 않았으면 좋겠어.",상처,0.36261656880378723
자기도 얼른 시간 되면 찾아봐. 내 주변에는 이 드라마를 보는 사람이 없어서 같이 공감해 줄 사람이 없단 말이야. 자기가 얼른 봐야 나랑 같이 드라마 얘기하면서 공감해 주지!,"많이 힘들었지, 우리 자기 항상 묵묵히 일하는 거 보고 나도 참 짠했어. 곧 좋은 날이 올 거야, 그리고 일하면서 보람을 느끼는 순간들도 많잖아. 자기는 세상에 멋진 작품들을 탄생시키는 훌륭한 일을 하고 있어.",상처,0.30809855461120605
응 바로 말해줘 그리고 그 드라마 말고도 추천할 게 아직 많단 말이야. 자기가 너무 바빠서 잘 못 보는 건 이해하지만. 그래도 시간 되면 꼭 보고 다른 것도 추천해 줄게.,"매일 새벽같이 나가서 일하는 게 얼마나 힘든지 알아, 우리 자기 조금만 더 힘내. 자기는 꼭 성공할 거야.",상처,0.34532904624938965
자기야 지금 바빠? 나 방금 좀 충격적인 소식을 들어서 너무 슬프네.,자기도 오늘 잘 자.,상처,0.22614356875419617
응. 내가 어렸을 때 부모님이 바쁘셔서 할머니 손에 자랐다고 말했던 거 기억하지? 그런데 오늘 할머니가 치매 판정을 받으셨대. 너무 속상하고 슬퍼서 일이 손에 안 잡혀.,며칠 전까지만 해도 건강했잖아. 자기가 키우는 고양이가 아프다고 하니 나도 걱정이 된다. 게다가 슬퍼하는 자기의 모습을 보니 나도 마음이 슬퍼져.,상처,0.575803816318512
다행히 막 엄청 중증까진 아니고 초기 단계래. 그래도 치매 판정 받고 나니까 계속 슬퍼서 눈물이 나오더라. 이제야 제대로 된 효도 좀 해보려고 했는데 너무 속상해.,"그런 일이 있었구나. 나도 이렇게 속상한데, 자기는 얼마나 더 속상할까 싶어. 나도 강아지를 키우는 입장에서 자기의 슬픈 마음이 충분히 이해가 돼.",상처,0.5993167161941528
초기 단계라 신경 써 주면 완전 악화되지는 않을 거래. 병원에서 의사 선생님이 할머니에게 신경 많이 써주라고 하더라. 근데 그냥 지금 이 상황 자체가 슬프네.,"자기도 요즘 직장도 다니고, 부업까지 하느라 바빴잖아. 그런 와중에도 매일 고양이를 위해, 사료 또는 간식을 챙겨줬고, 사냥놀이도 해주고 화장실도 치워줬는걸. 자기 나름대로 최선을 다해 노력했다는 걸 알기에, 그 노력으로 충분히 할 일을 했다고 생각해.",상처,0.20425644516944885
자주 가야하는 데 가는 방법이 마땅치가 않아. 나에게 정말 소중한 할머니가 아픈데도 자주 갈 수가 없는 상황조차도 슬퍼.,"자기도 반려동물을 키우는 게 처음인데다가, 입양한 지 얼마 안 됐잖아. 지금도 아파하는 고양이를 위해 사료도 불리고, 최선을 다하고 있는걸. 자기의 정성으로 인해 금방 낫게 될 거야.",상처,0.19489562511444092
"자기야, 나 이렇게 내 마음 알아줘서 너무 고마워. 아까까지 정말 슬퍼서 계속 울었는데 지금 자기 덕분에 안심이 돼. 오히려 그리고 뭔가 같이 극복할 수 있을 거 같아서 희망적이야.","길고양이가 여름엔 더워하고, 겨울엔 추워하는 생활을 보면서 마음 아파했던 자기가 떠오르네. 항상 먹이를 챙겨주는 자기를 보며 정말 마음이 순수하고 따뜻한 사람이라 생각했어. 결국 입양해서 돌보는 자기는 좋은 주인이자 정말 착한 사람이야.",상처,0.22415466606616974
맞아 우리 할머니 정말 나밖에 몰라. 심지어 자식인 우리 아빠보다 나를 더 좋아하셔. 그리고 아무래도 할머니 손에 자랐으니까 할머니만 생각하면 너무 애틋해.,"그 누구보다 동물을 사랑하고, 아끼는 당신이 이렇게 슬퍼하고 자책하는데 내가 위로해 주는 건 당연해. 게다가 자기가 슬프면 나도 슬픈걸. 기분이 좀 나아진 것 같아서 정말 다행이고 안심이 된다.",상처,0.5494767427444458
그거 정말 좋은 생각이야. 자기 나한테 먼저 같이 찾아 뵙자고 말 꺼내줘서 너무 고마워.,"나도 자기의 존재만으로도 너무 소중하고 감사한걸. 정말 많이 사랑해. 나도, 내 고양이처럼 생각하며 도울 테니 우리 앞으로도 고양이를 잘 보살피고 키워나가자.",상처,0.5073078274726868
"자기야, 나 화장실 갔다가 변기에 휴대폰 빠뜨려서 너무 슬퍼.",저런 많이 놀랐겠다. 다친 곳은 없어?,상처,0.35793235898017883
응. 좀 전에 수리 맡기고 대여기기로 쓰는 중인데 아직 할부도 남아있어서 고장 났을까 봐 걱정 돼.,"실수 한 번 했다고 그런 말을 듣다니, 정말 슬프고 속상하겠다. 형도 너무 놀라서 말이 심하게 나온 게 아니었을까?",상처,0.3814629316329956
맞아. 괜히 안 써도 될 돈 쓰는 거니까 더 속상할 것 같아. 변기에 딱 빠뜨리는 순간 그 생각부터 나면서 아찔했어. 너무 낙심 되고 우울해.,"그동안 쌓여 온 감정들이 오늘 일로 한꺼번에 몰려와서, 지금 자기가 더 슬프고 힘든 가보다. 너무 속상해 하지 마.",상처,0.5155265927314758
진짜 그랬어. 자꾸 기운 빠지고 진짜 수리 못 하겠다고 하면 어쩌나 하는 생각에 밥도 안 넘어가.,어쩌면 형은 자기가 무슨 일이든 더 잘 해내길 바라는 마음에서 훈계를 했을 거야. 그 마음을 표현하는 방식이 조금 서툴러서 자기에게는 상처가 되었나 봐.,상처,0.42975425720214844
아깐 정말 너무 슬퍼서 눈물이 왈칵 쏟아지더니 이제 기운 없어서 눈물도 안 나와.,어떤 기분일 지 충분히 이해돼. 형은 자신의 표현이 자기에게 상처가 된다는 걸 인지하지 못한 게 아닐까. 자기의 솔직한 마음을 형에게 얘기해보는 것은 어때.,상처,0.3432002067565918
고쳤다고 빨리 연락이 안 오니까 더 불안한 것 같아. 나 그래도 바로 꺼내서 끄긴 했으니까 괜찮겠지?,"서로 얼굴을 보며 대화하는 게 어렵다면, 지금 우리처럼 메신저를 이용하는 게 좋을 것 같아.",상처,0.30896949768066406
하긴 수리기사 아저씨도 전원 꺼서 가져온 거 잘했다고 칭찬해 주시면서 괜찮을 거라고 하셨어.,차근히 글로 자기의 진심을 전하면 형도 잘 받아들여 줄 거야. 너무 걱정하지 마.,상처,0.6210831999778748
응. 자기 말 듣고 나니 나쁘게 생각 해봤자 바뀌는 건 없는 거라는 걸 깨달았어. 이제 그건 잊어버리고 지금 할 일에 집중해볼게.,퇴근하고 피곤할텐데 부모님 뵙고 왔구나. 그런데 왜? 부모님께 무슨 일이라도 있는 거야?,상처,0.3153402507305145
"응. 자기야, 내 이야기 들어줘서 고마워.",자기 어렸을 때 같이 살았다던 큰아버지? 어디 아프시대? 자기 속상해하니까 너무 걱정돼.,상처,0.3672102987766266
칼국수와 만두를 파는 맛집을 알게 됐어. 먹는데 나도 모르게 눈물이 뚝 떨어지면서 슬프더라. 우리 엄마가 칼국수와 만두를 정말 좋아하셨거든.,그런 이유가 있었구나. 이번에도 그런 소식 들어서 속상할 수밖에 없겠다. 그래도 건강하시니까 또 금방 회복하시고 다음에 하는 일은 성공하실 거야!,상처,0.21931584179401398
"오늘 먹은 칼국수와 만두가 정말 맛있더라고, 먹자마자 엄마가 좋아할 것 같다고 느꼈어. 엄마랑 같이 오고 싶다고 생각하는 순간 더 속상하더라.",어쩜 좋아. 자기도 한 번 찾아뵈어야 하는 거 아니야? 시간도 같이 보내드리고 말이야. 우리 큰아버지가 그러고 계신다고 생각하면 나도 너무 슬프거든.,상처,0.38566869497299194
눈물이 멈추지 않고 하염없이 흐르기만 해. 엄마가 너무 보고 싶은데 볼 수 없으니까 억장이 무너지는 느낌이야.,이번 주말에 다녀오는 게 어때? 멀리서 속상해하는 것보다 얼굴이라도 뵙고 오면 자기 마음이 조금이라도 나아질지도 몰라.,상처,0.3150148093700409
못 해준 것들만 생각이 나서 더 슬픈 것 같아. 돌아가시기 전에 더 좋은 곳에 데려다 드릴걸. 맛있는 음식 더 많이 사드릴 걸 하는 후회가 계속돼.,나는 괜찮으니까 신경 쓰지 않아도 괜찮아. 큰아버지 뵙고 와서 자기 마음이 조금이라도 나아지면 좋겠어.,상처,0.47793227434158325
자기가 그렇게 말해주니 슬펐던 감정이 한순간에 사르르 녹아내린다. 자기의 따듯한 말 한마디가 정말 내게 큰 힘이 되는 것 같아.,조언이라기엔 너무 단순해서 민망한데? 나도 오랜만에 가족이랑 시간 보내고 있을게. 잘 다녀와.,상처,0.32147061824798584
자기 말대로 이제 뒤는 돌아보지 않을게. 자기가 있어 정말 든든하고 나는 정말 복 받은 거 같아.,"왜 그래 자기, 이번 학기 성적이 기대에 못 미치게 나온 거야? 그래도 열심히 했는데 속상하겠다.",상처,0.4505733251571655
내 마음 알아주는 사람이 있으니 기운이 나는 거 같아. 자기 말처럼 엄마는 늘 우리 곁에 계신다고 생각할게.,"이번 학기에 일도 하고 집안일도 있어서 자기가 많이 바빴잖아, 너무 실망하지 마. 원하는 만큼의 학점은 못 받았지만 학점이 전부는 아니야. 자기가 너무 슬퍼하지 않았으면 좋겠어, 충분히 최선을 다했잖아, 괜찮아.",상처,0.3048589825630188
자기야 오늘도 야근을 하느라 늦게 퇴근을 했어. 속이 너무 안 좋아서 약국에 가려고 했는데 이미 다 끝나서 편의점에서 소화제를 사 먹었어. 그렇지 않아도 피곤한데 병원이나 약국조차 제대로 가지 못하니 서럽고 슬픈 맘이 들어.,"그런 생각 하지 마, 자기가 이번 학기에 알바도 하고 열심히 사는 모습을 내가 봤는걸. 성적을 조금 못 받을 수도 있지, 나는 이해해. 자기도 자기 자신을 이해해주면 마음이 편해지지 않을까?",상처,0.23636706173419952
물론 내가 하고 싶었던 업무는 맞지만 생각보다 일이 더 많고 환경이 열악해. 내가 선택한 길이라 스스로 책임져야 하고 이제 와서 그만둘 수도 없잖아. 이전에 더 좋은 근무 조건을 포기하고 이 길을 택한 게 잘못된 선택이라 생각하니 슬퍼져.,"자기는 대신 알바로 얻은 경험이 있잖아, 자기처럼 용감하고 씩씩한 사람은 어디서든 잘 일할 수 있을 거야. 졸업 후에 사회에서는 성적보다 자기의 경험이 더 빛날 거야.",상처,0.38379067182540894
다른 동기들에 비하면 나는 전공자도 아니고 뒤늦게 독학해서 들어왔잖아. 그래서 아무리 노력해도 계속 성과도 나지 않고 뒤처진다는 느낌을 받을 때가 많아. 오늘처럼 야근을 계속해도 눈에 띄는 성과나 발전이 없는 것 같아서 무척 슬펐어.,"당연하지, 요즘은 성적보다 경험이 더 중요해. 인턴이나 대외활동도 알아보면서 조금씩 해 나가면 충분히 경쟁력 있어. 절대 걱정하지 마, 자기는 꼭 잘 될 거야.",상처,0.49411916732788086
예전에는 의욕도 더 넘치고 항상 기운이 가득했던 것 같은데 요즘은 그렇지 않아. 쉽게 지치고 지금처럼 조금만 힘든 일이 생겨도 소화도 안 돼서 힘들어져. 슬프게도 흐르는 세월만큼 많은 것을 잃고 있다는 생각이 들어서 눈물이 흘렀어.,나도 대학생 때는 성적이 전부인 줄 알았거든. 그래서 네가 얼마나 걱정되고 스트레스받는지 이해해.,상처,0.4184425175189972
이 나이가 되면 더 의연해져 있을 거라고 생각했지만 아픔을 혼자 견디는 건 익숙해지지 않더라. 혼자 회사에 남아서 아픈 배를 잡고 일을 하는데 내색하거나 기댈 수 없어 슬펐어. 내가 남은 세월 동안 있을 고난을 잘 헤쳐나갈 수 있을 거란 생각이 안 들어.,"그래, 오늘도 학교에서 행복한 하루 보내.",상처,0.15331126749515533
맞아. 한동안 잊고 있었지만 어려운 시간을 이겨내고 지금까지 성장해왔어. 계속 부족한 부분만 생각하느라 노력해온 자신을 격려하는 걸 잊었던 것 같아. 내가 새로운 길을 개척하고 여기까지 나아온 것처럼 앞으로 잘 해나갈 수 있겠지?,듣는 나도 이렇게 눈물이 앞을 가리는 데 자기의 마음은 오죽 할까. 가슴이 미어지고 찢어지는 고통일 것 같아. 슬퍼하는 자기를 보니 정말 속상하다.,상처,0.3651714324951172
고마워 방금까지 자신이 무력한 존재로 느껴졌지만 지금은 많은 걸 갖췄다는 자신이 들어. 나를 격려해주고 도와주던 직장 동료들도 곁에 있었던 게 떠올랐어. 지금은 일이 많고 힘들지만 분명 해결되고 좋은 순간도 오겠지?,강아지를 위래서 공부도 열심히 하고 좋은 것들을 해주기 위해 백방으로 알아봤잖아. 자기의 그 노력과 사랑은 정말 대단했어. 강아지를 아끼는 마음 하나 만큼은 누구에게도 견 줄 수 없었다고 생각해.,상처,0.4239383339881897
자식의 꿈과 부모님의 꿈이 다른 이들이 생각보다 많데. 자기야 나도 그중 하나야. 부모님의 꿈과 내 꿈이 달라서 너무 고민이 되고 슬퍼.,아무리 대비했다고 해도 사랑하는 반려 동물의 죽음 앞에서 초연할 수 있을 리가 없어. 그러니 오늘은 마음 풀릴 때까지 울자.,상처,0.2618352770805359
"하고 싶은 일이 생기고 나서, 부모님과의 관계가 많이 힘들어. 꿈이 같으면 좋겠지만 꿈이 다르다는 사실이 이렇게 부모님과 나를 슬프게 할지 몰랐어.",13년이라는 시간을 강아지를 위해서 노력했잖아. 그간 들인 노력과 시간들이 헛되지 않았을 거라 생각해. 강아지도 자기가 주인이라 참 행복했을 거야.,상처,0.13504008948802948
부모님이 내 꿈을 반대하는 이유를 모르지 않기에 내 마음이 슬픈 거 같아. 부모님이 보시기에 만만치 않을 현실에서 미래를 안정적으로 꾸려갈 수 있을지 걱정하시는 마음이 느껴져.,자기가 힘들어해서 나도 정말 속상했었는데. 자기 마음이 나아졌다니 정말 다행이라고 생각해.,상처,0.38254880905151367
부모님이 내가 좋아하는 일 그 자체를 반대하는 게 아니야. 좋아하는 일로 성공 못 하고 고생만 할까 걱정하시는 거 같아. 내가 너무 내 생각만 하면 부모님이 실망하실까 봐 그게 날 슬프게 해.,정말 슬플 때는 나한테 와서 실컷 울어. 울고 나면 더 나아질 때가 있으니까 속으로 참지 말고.,상처,0.502938985824585
부모님의 도움으로 내가 이렇게 커 왔는데 부모님의 의견을 무시할 수는 없는 거 아닐까.,기운을 차리는 자기 모습을 보니 이제야 나도 안심이 되네. 내 도움이 필요하면 언제든지 말해줘.,상처,0.3080707788467407
내가 부모님께 믿음을 주고 내 꿈을 지지하도록 더 노력해 볼게. 나조차 흔들린다면 나도 내 꿈에 자신이 없는 게 될 테니 힘내야지.,자기가 힘든 상황을 겪으며 슬펐을 걸 생각하니 나도 마음이 아프다. 오늘따라 좋지 않은 일이 연달아 일어나서 기분이 많이 안 좋았겠네. 하지만 어려운 시간이 왔던 만큼 분명 좋은 일도 일어날 테니 기운 내.,상처,0.36675912141799927
부모님이 날 외면하지 않고. 나에게 실망하지 않게 하는 건 다 내가 해결해야 할 일이지. 마음 굳게 먹고 행동으로 보여드리고 꼭 허락받을 거야.,오늘따라 자기에게 많은 일이 한꺼번에 일어나서 심적 부담이 많이 컸겠다. 심지어 밥도 제대로 먹지 못하고 수습하느라 고생했을 걸 생각하니 내 마음도 슬퍼져. 많은 어려움이 있었음에도 오늘 하루도 포기하지 않고 잘 견뎌냈다니 정말 수고 많았어.,상처,0.21988892555236816
자기가 이렇게 나에게 용기를 줘서 정말 힘이 된다. 정말 고마워.,본래 자신이 맡은 일이 아니었음에도 피하지 않고 처리한 것도 굉장히 책임감 있는 행동이야. 자기의 실수를 인정하고 해결하면서 오히려 역경을 이겨내는 방법을 익히고 성장하는 계기가 됐잖아. 자기는 충분히 맡은 몫을 잘 해내고 있으니까 자책하며 슬퍼하지 않았으면 좋겠어.,상처,0.37907564640045166
"자기야, 나 너무 속상하고 슬퍼서 눈물이 나올 거 같아. 할머니랑 통화를 하고 왔는데 마음이 참 안 좋네. 내 하소연 좀 들어줄 수 있을까?",자기가 아무것도 하지 않았다면 실수를 할 경험도 얻지 못했을 거야. 그러니까 자기가 고군분투하며 여러 상황을 겪으며 경험을 쌓는 것 만으로도 큰 성과야. 오랜 과정을 통해 쌓은 다양한 경험은 앞으로 인생을 이겨내는 힘이 될 거니까 기운 내.,상처,0.21206949651241302
할머니랑 어제 통화하고 오늘 또 통화를 했는데 할머니가 오랜만이라고 하시더라고. 약간 치매기가 있으셔서 안 그래도 걱정했는데 더 심해지신 거 같아서 너무 슬프고 마음이 아프더라고. 눈물이 나오는 거 겨우 꾹 참고 통화를 마무리했어.,아무래도 슬플 때는 나빴던 일만 생각나서 쉽게 우울해지고 기운이 빠지더라. 그렇지만 자기가 노력하는 과정에서 배운 점들은 결코 사라지지 않고 경험으로 쌓일 거야. 비가 내린 후에 무지개가 뜨듯이 자기가 힘든 일을 겪은 만큼 좋은 날이 올 거야.,상처,0.4524017870426178
어렸을 적 건강하셨던 할머니의 모습이 아직도 생생한데 저런 모습을 보니까 너무 가슴이 아프더라고. 가끔은 나도 기억 못 하셔서 완전히 나를 잊으실까 봐 거의 매일 전화를 드리고 있거든. 오늘 저런 말씀을 하시는 걸 보고 너무 슬퍼서 눈물이 나왔어.,땡볕과 바람을 이겨낸 나무가 훌륭한 열매를 맺듯이 자기의 고생은 좋은 성과로 나타날 거야. 당장의 결과도 포기하지 않으면 하나의 과정이 되니까 끝까지 힘냈으면 좋겠어. 나침반이 흔들리며 바른 길을 찾듯이 자기의 방법과 속도로 원하는 곳에 다다르게 될 거야.,상처,0.061677075922489166
나도 그래야지 하면서도 너무 슬프니까 하루 종일 우울한 생각뿐이고 말처럼 쉽지가 않더라고. 온통 머릿속에 할머니 생각뿐이라 회사에서도 집중이 잘 안되고 모든 것이 즐겁지가 않아. 요즘은 너무 슬퍼서 아무런 의욕도 생기지 않아.,그래 자기는 훌륭한 끈기와 인내를 지녔으니까 분명 원하는 것을 이뤄낼 수 있을 거야. 아직 자기에게는 많은 기회와 가능성이 남아있잖아. 자기는 충분히 잘 해나가고 있으니까 스스로를 믿으며 가능성을 향해 나아가자.,상처,0.1693841516971588
자기라도 그렇게 말해주니 조금은 진정이 되면서 한결 마음이 편안해진다. 자기의 말에 슬픔을 이겨내고 할머니와의 시간을 보내야겠다는 굳은 마음이 들었어. 용기를 내서 꼭 그럴 수 있도록 노력해 보려고.,대체 무슨 일이길래 그래? 나한테 한번 다 털어놔 봐.,상처,0.33608806133270264
"다 자기 덕분이지, 자기가 아니었다면 내가 이런 용기를 내는 건 상상도 못 했을 거야. 내가 힘들 때마다 이겨낼 수 있게 진심으로 응원해 주고 위로해 줘서 항상 너무 고마워. 이번 일도 앞으로의 어떤 일도 잘 이겨낼 수 있겠단 마음이 들어.",우리 자기 정말 실력 좋은 선생님인데 사람들이 그걸 몰라주네. 수업을 들어보지도 않고 판단하는 사람들 때문에 많이 속상했겠다.,상처,0.1202869713306427
"응, 알겠어! 할머니가 어제 전화를 하고 오늘 전화를 하면서 오랜만이라고 하셔서 슬프다는 마음을 남들에게 얘기하기가 어렵더라고. 혼자 이겨내야지 하고 슬픔을 참으려니 너무 답답했는데 자기랑 대화하면서 속이 많이 풀렸어. 진작에 이렇게 얘기하면서 위로받을 걸 왜 혼자 이겨내려 애썼나 몰라.",명문대 출신은 아니지만 우리 자기는 과외 선생님으로서의 경력이 길잖아. 벽보에 그걸 강조해서 적어놓지 그랬어?,상처,0.25705239176750183
말이라도 정말 고맙고 참 마음이 든든해지는 시간이었어. 나도 자기의 말대로 그럴 수 있다고 믿고 열심히 노력하면서 이겨내 볼게. 바쁜 시간 내서 내 얘기 들어줘서 너무 고마웠어.,"그러게 말이야, 다들 너무 심했네. 그래도 계속 벽보를 여러군데 붙이다 보면 연락이 올거야. 너무 슬퍼하거나 걱정하지 마.",상처,0.3876625895500183
자기야 나 지금 슬프고 기분이 안 좋아. 난 정말 불효자인 거 같아.,"일거리가 안 구해지는 것도 슬픈데, 생활비까지 부족해 이중고를 겪고 있구나. 내가 미처 자기의 어려움을 몰랐네.",상처,0.6156953573226929
아침에 지각할 것 같아서 불안한데다가 엄마가 해준 계란 프라이가 너무 맛이 없어서 욱했거든. 그 탓에 엄마한테 못할 말했어. 나 자신이 너무 한심하고 엄마한테 미안해져서 슬퍼.,그래서 자기 얼굴이 이렇게 여위었던 거구나. 너무 슬퍼하다가 몸과 마음이 상할까 봐 걱정이 된다.,상처,0.454243540763855
우리 엄마가 원래도 요리를 잘하는 편은 아니지만 그래도 계란 프라이는 맛없게 하기가 힘들잖아. 근데 계란 프라이가 다 타서 딱딱하니까 먹는 순간 화가 팍 올라와 버렸어. 내가 한 말 때문에 엄마 상처받았을까 봐 너무 슬프다.,"계속 일자리를 구해야 한다는 생각에만 몰두하는 게 오히려 자기의 의욕을 꺾는 것 같아. 잠시 일자리 찾기를 멈추고, 예전에 가르쳤던 제자들과 다시 연락해보며 자신감을 회복해보는 건 어때? 슬픈 마음도 사라지고 의욕도 생기게 될 거야.",상처,0.2514779269695282
아니야. 진짜 못되게 말했어. 엄마 요리 진짜 못한다고 매일 요리하는데도 못하는 거면 안 하는 게 낫겠다고 했어. 내가 내뱉고도 어떻게 그런 말을 할 수 있지 싶어.,"그래, 잘 생각했어. 슬픈 마음이 아니라 긍정적인 마음으로 일거리를 찾다 보면, 반드시 좋은 결과가 있을 거야!",상처,0.17739835381507874
나도 그러고 싶은데 그 뒤로 계속 내가 한 말이 머릿속에 맴돌아. 계속 반복 재생하고 있어. 그때마다 슬프고 괴로운 감정이 들어.,"자기 기분이 많이 좋지 않을 것 같아서 걱정이네. 부모님과 살면서 싸우게 되면, 한 공간에서 감정을 삭혀야 하는 점이 정말 힘든 것 같아. 지금 집이라는 편한 공간에 있어도 편하기는커녕 마음이 불편할 것 같고 안타까워.",상처,0.510765790939331
나도 그러고 싶어. 근데 엄마가 어떻게 반응할지 몰라서 전화하기가 좀 망설여져. 엄마가 바로 받아줄까?,"독립은 충분히 준비가 된 후에 해도 늦지 않으니, 너무 조급함을 느끼지 않았으면 해. 그리고 지금도 충분히 잘하고 있으니 자신감을 가졌으면 좋겠어!",상처,0.1756168007850647
내가 생각해도 그럴 것 같아. 우리 엄마는 화낸 적이 없어. 천사 같은 엄마한테 내가 왜 그랬을까.,"가장 사랑하는 부모님이 나를 이해해 주지 않을 때 느끼는 좌절감은 정말 큰 것 같아. 나도 가끔 부모님과 대화하면서 이해받지 못할 때면 많이 섭섭하더라고. 자기도 많이 서운했을 텐데, 그럴 때마다 나한테 얘기해 내가 다 들어줄게.",상처,0.41380640864372253
자기 말이 맞아. 엄마한테 빨리 사과하고 다시는 안 그러도록 해야겠어. 성질 내봤자 정말 조금도 득 되는 게 없구나. 오늘 뼈저리게 깨달았어.,우리의 이전 세대 부모님들은 표현에 인색한 경우가 많으시대. 받아보지 못했기 때문에 표현이 약하지만 마음은 그렇지 않으실 거야. 지금도 자기한테 미안해서 속으로 속상해하고 계실걸?,상처,0.6223157644271851
좋은 말 해줘서 고마워. 안 그랬으면 하루 종일 무거운 맘으로 끙끙대느라 나 많이 힘들었을 거야.,"네 마음에 공감하지만, 부모님이 힘들고 어려운 일에 도움을 많이 주시는 것도 있는 것 같아. 같이 살면서 속상한 부분이 있을 때도 있지만, 서로 배려하면 잘 지낼 수 있을 거야. 그리고 언젠가 독립하게 될 때가 오면, 더 이상같이 지낼 수 없으니까.",상처,0.42066696286201477
자기 덕분에 많이 좋아졌어. 이제 엄마한테 연락할 수 있을 것 같아. 죄송하다고 하고 얼마나 사랑하는 지도 말씀드릴려고.,"쉽지는 않겠지만, 자기는 잘 할 수 있을 거야. 내가 자기를 위해서 해줄 수 있는 게 없어서 미안할 따름이네.",상처,0.5099198818206787
오늘 아버지께 학교 중퇴하겠다고 말씀드렸는데 나를 이해해주지 않으셨어. 나 너무 슬퍼서 계속 눈물만 나.,내가 도움이 되었다니 정말 다행이야. 언제든지 속상하면 나한테 연락 줘. 나는 언제나 자기 편이니까!,상처,0.23210661113262177
그 준비해 갔던 것들 보여드릴 기회도 없었어. 학교 그만둔다고 하자마자 안 된다고만 하셨거든. 아버지는 날 지지해 주실 거라고 믿었는데 그래서 더 슬픈 것 같아.,무슨 일이야? 그러고 보니 요즘에 자주 거울을 보면서 한숨을 쉬었던 것 같은데.,상처,0.24352218210697174
이제껏 내가 하고 싶다는 건 다 허락해주신 분이라 내가 안일하게 생각했나 봐. 하긴 우리 누나가 공무원 준비 그만두고 대학원 간다고 했을 때도 반대하셨던 것 같아. 내 미래도 걱정되는 건 알겠지만 정말 오래 준비한 걸 봐 주지도 않으시고 너무 슬퍼.,자기가 요즘 그런 고민이 있었는데 알아주지 못해서 미안해. 그렇지만 자기는 예전이나 지금이나 크게 달라진 게 없는걸. 너무 스트레스받이지 않았으면 좋겠어.,상처,0.3942500352859497
아버지가 이미 나한테 많이 실망하셨는데 나와 말을 하고 싶어 하실까? 사실 아까 대화하면서 아버지 말에도 일리가 있는 말씀이라 어느 정도 이성적으로는 이해가 돼. 근데 난 자꾸 실망한 아버지 얼굴이나 말투가 생각나서 자꾸 슬퍼져.,"자기의 속상한 마음은 이해하지만, 너무 과하면 좋지 않을 것 같아서 걱정이 되네. 요즘 혹시 힘든 일이 많았어?",상처,0.5063926577568054
사업을 시작한다고 해도 대학 졸업장 하나 없는 사장 말에 누가 따르겠냐고. 지금 전공에 큰 뜻이 없어도 나중에 아쉬워지는 순간이 온다고 하셨어. 그러면서 표정이 안 좋으셨는데 철없이 말해서 아버지 마음을 아프게 한 것 같아 슬퍼.,"그럴 수 있다고 생각해. 요즘 무리해서 일시적으로 그런 걸 수도 있고. 나도 피곤하면 피부에 바로 표시가 나는걸, 자기도 금방 좋아질 거야.",상처,0.2335057556629181
진짜 아버지가 내가 하는 말을 들어주실까? 이런 일이 처음이라 나도 너무 망설여져.,자기가 그런 고민을 하는건 충분히 있을 수 있는 일이야. 그렇지만 나이를 먹으면서 생기는 변화도 자연스럽게 받아들이면 어떨까? 나이를 먹으며 생기는 그 사람만의 고유만 모습들도 정말 멋지다고 생각하거든.,상처,0.2413070946931839
