,0,1,SBert_유사도,sentiment
482,그래야겠어 너무 조기종영에 의식하지 말고 그냥 편하게 보도록 해야겠다.,자신의 꿈에 대한 자기의 자신감과 노력만큼 확실한 게 어디 있겠어. 자기가 한 발 한 발 다가갈수록 부모님과 자기 생각도 같은 방향으로 향해질 거야. 그럼 자기 마음도 정말 행복할 거야.,0.41104817390441895,슬픔
483,자기도 얼른 시간 되면 찾아봐. 내 주변에는 이 드라마를 보는 사람이 없어서 같이 공감해 줄 사람이 없단 말이야. 자기가 얼른 봐야 나랑 같이 드라마 얘기하면서 공감해 주지!,정말 자기의 굳은 결심이 느껴져. 자기는 분명 잘 해내서 자기도 행복하고 부모님도 함께 행복해하시는 날을 맞이할 거라 믿어. 나도 자기의 길을 응원하고 지원할게.,0.2926841080188751,슬픔
484,응 바로 말해줘 그리고 그 드라마 말고도 추천할 게 아직 많단 말이야. 자기가 너무 바빠서 잘 못 보는 건 이해하지만. 그래도 시간 되면 꼭 보고 다른 것도 추천해 줄게.,"응, 얘기해! 무슨 일이길래 그렇게 슬퍼하는 거야. 글에서도 슬픔이 느껴지니까 괜히 걱정되고 내 마음이 다 안 좋네.",0.3949944078922272,슬픔
485,자기야 지금 바빠? 나 방금 좀 충격적인 소식을 들어서 너무 슬프네.,"그런 생각을 했었구나, 말만 들어도 내가 다 슬프고 속상하다. 자기가 할머니와의 추억이 많아서 더 슬프고 속상할 거 같아. 감히 뭐라고 위로의 말을 해야 할지도 잘 모르겠어.",0.6160809397697449,슬픔
486,응. 내가 어렸을 때 부모님이 바쁘셔서 할머니 손에 자랐다고 말했던 거 기억하지? 그런데 오늘 할머니가 치매 판정을 받으셨대. 너무 속상하고 슬퍼서 일이 손에 안 잡혀.,왜 안 그러겠어 나였어도 매일 울면서 지냈을 거 같아. 속상하겠지만 기운 내서 이 슬픔에서 조금이라도 헤어 나올 수 있었으면 좋겠어. 그래야 할머니와의 시간을 좀 더 많이 보내고 소중한 나날을 지낼 수 있을 거 같아.,0.722561240196228,슬픔
487,다행히 막 엄청 중증까진 아니고 초기 단계래. 그래도 치매 판정 받고 나니까 계속 슬퍼서 눈물이 나오더라. 이제야 제대로 된 효도 좀 해보려고 했는데 너무 속상해.,물론 슬픔이 크니까 그럴 수밖에 없다는 거 충분히 이해해. 하지만 너무 슬픈 생각에 빠져서 더 큰 상처와 우울감에 빠지지 않았으면 좋겠어. 이럴 때일수록 이겨내고자 굳게 마음을 먹는다면 좋은 쪽으로 해결이 되더라.,0.7068392634391785,슬픔
488,초기 단계라 신경 써 주면 완전 악화되지는 않을 거래. 병원에서 의사 선생님이 할머니에게 신경 많이 써주라고 하더라. 근데 그냥 지금 이 상황 자체가 슬프네.,그런 용기와 의지가 생겼다니 정말 다행이야. 자기는 한다면 하는 성격이니까 꼭 그럴 수 있을 거라 믿고 응원할게. 지금과 같은 굳은 의지만 있다면 어떤 일이든 잘 이겨낼 거라 생각해.,0.17471545934677124,슬픔
489,자주 가야하는 데 가는 방법이 마땅치가 않아. 나에게 정말 소중한 할머니가 아픈데도 자주 갈 수가 없는 상황조차도 슬퍼.,"내가 뭐한 게 있다고, 오히려 내 기분이 더 좋아지네. 지금처럼 밝은 모습을 할머니께 자주 보여드리도록 노력해 보자. 그러면 할머니도 자기의 이런 모습을 오랫동안 기억하시면서 기분이 좋아지실 거야.",0.5082554817199707,슬픔
490,"자기야, 나 이렇게 내 마음 알아줘서 너무 고마워. 아까까지 정말 슬퍼서 계속 울었는데 지금 자기 덕분에 안심이 돼. 오히려 그리고 뭔가 같이 극복할 수 있을 거 같아서 희망적이야.",그래 어떤 슬픔이든 누군가와 나누면 반이 된다고 하잖아. 앞으로도 위로받고 싶은 일이 있으면 나한테 얘기해. 이렇게 이야기를 나누면서 감정을 풀고 위로를 받으면서 이겨낼 용기도 얻는 거라 생각해.,0.826362133026123,슬픔
491,맞아 우리 할머니 정말 나밖에 몰라. 심지어 자식인 우리 아빠보다 나를 더 좋아하셔. 그리고 아무래도 할머니 손에 자랐으니까 할머니만 생각하면 너무 애틋해.,갑자기 무슨 일이야? 뭐 때문에 그래?,0.19628332555294037,슬픔
492,그거 정말 좋은 생각이야. 자기 나한테 먼저 같이 찾아 뵙자고 말 꺼내줘서 너무 고마워.,그런 일이 있었어? 그래서 기분이 안 좋았구나. 자기 지금 너무 속상하겠다.,0.22982102632522583,슬픔
493,"자기야, 나 화장실 갔다가 변기에 휴대폰 빠뜨려서 너무 슬퍼.",아침에 자기 마음이 많이 조급했나 보다. 나도 그렇지만 다들 예민할 때는 그럴 수도 있잖아.,0.27776575088500977,슬픔
494,응. 좀 전에 수리 맡기고 대여기기로 쓰는 중인데 아직 할부도 남아있어서 고장 났을까 봐 걱정 돼.,자기 그렇게 말하고 신경 많이 쓰였겠다. 근데 자기 본심이 아니고 순간적인 기분 때문이었잖아. 너무 죄책감 가지지 않았으면 좋겠어.,0.34984874725341797,슬픔
495,맞아. 괜히 안 써도 될 돈 쓰는 거니까 더 속상할 것 같아. 변기에 딱 빠뜨리는 순간 그 생각부터 나면서 아찔했어. 너무 낙심 되고 우울해.,자기 오늘 내내 그랬다고 하니까 내가 너무 속상해진다. 실수한 거니까 너무 맘에 오래 담지 않았으면 좋겠어. 빨리 털어버리려면 시간 더 지나기 전에 바로 사과드리는 게 어떨까?,0.37340641021728516,슬픔
496,진짜 그랬어. 자꾸 기운 빠지고 진짜 수리 못 하겠다고 하면 어쩌나 하는 생각에 밥도 안 넘어가.,"속상하셨겠지만, 자기 본심이 아닌 건 충분히 아실거야. 지금도 화나시기보다는 자기 걱정하고 계실 것 같아.",0.531983494758606,슬픔
497,아깐 정말 너무 슬퍼서 눈물이 왈칵 쏟아지더니 이제 기운 없어서 눈물도 안 나와.,짜증 나면 그럴 수 있잖아. 모든 상황에서 완벽할 수는 없는 거니까. 이후에 어떻게 하느냐가 더 중요한 거 같아.,0.3305990397930145,슬픔
498,고쳤다고 빨리 연락이 안 오니까 더 불안한 것 같아. 나 그래도 바로 꺼내서 끄긴 했으니까 괜찮겠지?,"자기가 사과드리면 어머니는 바로 풀리실거야. 실수는 언제나 생기는 일이니까, 자기가 앞으로도 그렇게 마음먹으면 좋겠다. 너무 오랫동안 스스로를 탓하지 않았으면 해.",0.35878247022628784,슬픔
499,하긴 수리기사 아저씨도 전원 꺼서 가져온 거 잘했다고 칭찬해 주시면서 괜찮을 거라고 하셨어.,그렇게 말해주니 다행이다. 이렇게 고민 있을 때 먼저 말해줘서 나도 자기한테 늘 고마워. 이제 기분은 좀 나아졌어?,0.5860205888748169,슬픔
500,응. 자기 말 듣고 나니 나쁘게 생각 해봤자 바뀌는 건 없는 거라는 걸 깨달았어. 이제 그건 잊어버리고 지금 할 일에 집중해볼게.,내가 다 뭉클하고 기쁘다. 그럼 내가 나중에 또 연락할게 그때 어떻게 됐는지 말해줘!,0.43513762950897217,슬픔
501,"응. 자기야, 내 이야기 들어줘서 고마워.",아버지 설득하려고 많이 준비해 갔잖아. 자기 너무 속상하겠다. 옆에서 지켜 본 내가 다 너무 슬프네.,0.35231703519821167,슬픔
502,칼국수와 만두를 파는 맛집을 알게 됐어. 먹는데 나도 모르게 눈물이 뚝 떨어지면서 슬프더라. 우리 엄마가 칼국수와 만두를 정말 좋아하셨거든.,아버지가 많이 놀라셔서 자기가 준비한 것조차 보지 않으셨나 봐. 자기가 얼마나 슬플 지 나는 감도 안 잡혀.,0.41659295558929443,슬픔
503,"오늘 먹은 칼국수와 만두가 정말 맛있더라고, 먹자마자 엄마가 좋아할 것 같다고 느꼈어. 엄마랑 같이 오고 싶다고 생각하는 순간 더 속상하더라.",잘 다니던 학교를 그만두고 불안정한 사업을 시작하고 싶다는 아들 말에 당황하셔서 그러신 걸지도 몰라. 아버지랑 대화는 더 해 볼 생각은 없어? 자기가 슬퍼하는 건 사업을 못하게 됐기 때문이 아니라 아버지와의 대화 때문인 것 같아.,0.2996214032173157,슬픔
504,눈물이 멈추지 않고 하염없이 흐르기만 해. 엄마가 너무 보고 싶은데 볼 수 없으니까 억장이 무너지는 느낌이야.,자기가 아버지를 실망시켜 드린 것 같아서 대화에 용기를 못 내고 있구나. 혹시 아버지께서 말씀하신 내용을 말해줄 수 있어?,0.35967424511909485,슬픔
505,못 해준 것들만 생각이 나서 더 슬픈 것 같아. 돌아가시기 전에 더 좋은 곳에 데려다 드릴걸. 맛있는 음식 더 많이 사드릴 걸 하는 후회가 계속돼.,"자기가 아버지를 속상하게 만든 것 같아서 더 대화를 하기 힘들구나. 아버지께 나한테 말한 것처럼 솔직하게 말해보면 아버지도 분명 기분이 나아지실 거야. 그 전에 자기가 마음을 좀 추스리는 게 먼저고, 분명 괜찮을 테니 걱정하지 마.",0.3181856870651245,슬픔
506,자기가 그렇게 말해주니 슬펐던 감정이 한순간에 사르르 녹아내린다. 자기의 따듯한 말 한마디가 정말 내게 큰 힘이 되는 것 같아.,"평소에 자기가 얼마나 든든하고 착한 막내 아들이었는지 생각해 봐. 우리 아버지도 자기네 아버지처럼 다정하면 좋겠다고 생각한 적 있을 정도로 아버지도 좋은 분이시고. 지금 슬퍼하는 마음이 나아지기 위해서는 아버지와의 대화는 꼭 필요한 일이잖아, 분명 잘 될 거야.",0.42058950662612915,슬픔
507,자기 말대로 이제 뒤는 돌아보지 않을게. 자기가 있어 정말 든든하고 나는 정말 복 받은 거 같아.,진정됐다니 너무 다행이야. 이따가 내가 자기 집 쪽으로 갈게. 대화 다 마치고 연락 줘.,0.39038464426994324,슬픔
508,내 마음 알아주는 사람이 있으니 기운이 나는 거 같아. 자기 말처럼 엄마는 늘 우리 곁에 계신다고 생각할게.,요즘 고민이 많이 있어 보였는데 그런 생각을 하고 있을 줄은 몰랐어. 혹시 무슨 일 있었어?,0.3210614025592804,슬픔
509,자기야 오늘도 야근을 하느라 늦게 퇴근을 했어. 속이 너무 안 좋아서 약국에 가려고 했는데 이미 다 끝나서 편의점에서 소화제를 사 먹었어. 그렇지 않아도 피곤한데 병원이나 약국조차 제대로 가지 못하니 서럽고 슬픈 맘이 들어.,요즘 들어 한창 이것저것 다양하게 일은 하는데 보이는 건 없으니 그런 생각 할 만해. 사실 나도 요즘 같은 생각을 하고 있었거든. 그런데 아무래도 우리 나이대 비슷하게 다 하는 생각인가 봐.,0.2629401385784149,슬픔
510,물론 내가 하고 싶었던 업무는 맞지만 생각보다 일이 더 많고 환경이 열악해. 내가 선택한 길이라 스스로 책임져야 하고 이제 와서 그만둘 수도 없잖아. 이전에 더 좋은 근무 조건을 포기하고 이 길을 택한 게 잘못된 선택이라 생각하니 슬퍼져.,지금은 너무 바쁘고 힘들어서 그런 생각 할 수도 있어. 하지만 의미 없는 시간은 없다고 생각해. 좀 느리게 나타나도 분명 좋은 결과가 있을 거야 그러니 너무 초조해하지 마.,0.4243544042110443,슬픔
511,다른 동기들에 비하면 나는 전공자도 아니고 뒤늦게 독학해서 들어왔잖아. 그래서 아무리 노력해도 계속 성과도 나지 않고 뒤처진다는 느낌을 받을 때가 많아. 오늘처럼 야근을 계속해도 눈에 띄는 성과나 발전이 없는 것 같아서 무척 슬펐어.,그동안 쌓아온 너의 시간은 분명 네 속에서 예쁜 싹을 틔우고 있을 거야. 물론 네 말 대로 눈에 보이진 않지만 말이야. 봄이 되면 꽃이 피듯 네 계절이 오면 너도 활짝 피어날 거야.,0.342890202999115,슬픔
512,예전에는 의욕도 더 넘치고 항상 기운이 가득했던 것 같은데 요즘은 그렇지 않아. 쉽게 지치고 지금처럼 조금만 힘든 일이 생겨도 소화도 안 돼서 힘들어져. 슬프게도 흐르는 세월만큼 많은 것을 잃고 있다는 생각이 들어서 눈물이 흘렀어.,비록 지금은 안보이지만 분명 의미는 존재해. 사람에게는 의미 없는 시간이란 없거든 네가 지내는 모든 순간은 다 의미가 있고 소중해. 그러니 혼자 너무 슬퍼 마.,0.5638719201087952,슬픔
513,이 나이가 되면 더 의연해져 있을 거라고 생각했지만 아픔을 혼자 견디는 건 익숙해지지 않더라. 혼자 회사에 남아서 아픈 배를 잡고 일을 하는데 내색하거나 기댈 수 없어 슬펐어. 내가 남은 세월 동안 있을 고난을 잘 헤쳐나갈 수 있을 거란 생각이 안 들어.,무엇도 잡히지 않는 시절에는 정말 많은 생각이 들지. 나도 그렇고 말이야. 이럴 때 가장 큰 힘은 있는 그대로의 우리를 인정해 주는 말인 것 같아.,0.4189532399177551,슬픔
514,맞아. 한동안 잊고 있었지만 어려운 시간을 이겨내고 지금까지 성장해왔어. 계속 부족한 부분만 생각하느라 노력해온 자신을 격려하는 걸 잊었던 것 같아. 내가 새로운 길을 개척하고 여기까지 나아온 것처럼 앞으로 잘 해나갈 수 있겠지?,자기가 기분이 좀 나아져서 다행이야. 우리 같이 힘내서 앞으로 나아가 보자. 내가 자기에게 힘이 되어 줄게.,0.4839666485786438,슬픔
515,고마워 방금까지 자신이 무력한 존재로 느껴졌지만 지금은 많은 걸 갖췄다는 자신이 들어. 나를 격려해주고 도와주던 직장 동료들도 곁에 있었던 게 떠올랐어. 지금은 일이 많고 힘들지만 분명 해결되고 좋은 순간도 오겠지?,자기 지금 그러고 있을 정경을 그려보니 울적할 수밖에 없을 것 같아. 남들 다 놀 때 혼자 못 놀고 있으면 당연히 마음 한구석이 안 좋지. 상황이 그렇게 흘러가서 정말 기분이 안 좋겠구나.,0.37571287155151367,슬픔
516,자식의 꿈과 부모님의 꿈이 다른 이들이 생각보다 많데. 자기야 나도 그중 하나야. 부모님의 꿈과 내 꿈이 달라서 너무 고민이 되고 슬퍼.,자기가 무척 좋아하는 걸 당연히 잘 알고 있지. 그런 만큼 무척 기분이 우울할 것 같아. 나였더라도 혼자 꿍해 있었을 것 같아.,0.4436063766479492,슬픔
517,"하고 싶은 일이 생기고 나서, 부모님과의 관계가 많이 힘들어. 꿈이 같으면 좋겠지만 꿈이 다르다는 사실이 이렇게 부모님과 나를 슬프게 할지 몰랐어.",자기도 경치를 감상하면서 놀고 있다고 생각하는 걸지도 몰라. 아픈 사람한테 자꾸 말 걸고 챙기는 게 더 상대방을 귀찮게 한다고 생각할지도 모르고 말이야. 자기가 안중에 없어서 그러는 게 아니니까 너무 부정적으로 생각하지 않았으면 좋겠어.,0.23438769578933716,슬픔
518,부모님이 내 꿈을 반대하는 이유를 모르지 않기에 내 마음이 슬픈 거 같아. 부모님이 보시기에 만만치 않을 현실에서 미래를 안정적으로 꾸려갈 수 있을지 걱정하시는 마음이 느껴져.,"회복한 후에 다음에 놀 수 있는 기회가 있잖아, 마지막인 것도 아닌데 너무 슬퍼하지 마. 지금 당장은 물놀이를 하지 못해도 경치를 구경하거나 자연을 느끼면서 시간을 즐겁게 보낼 수도 있어! 그러니까 물놀이 하나 못한다는 것에 집중하지 말고 다른 걸 하면서 그 시간을 즐기기를 바랄게.",0.19181059300899506,슬픔
519,부모님이 내가 좋아하는 일 그 자체를 반대하는 게 아니야. 좋아하는 일로 성공 못 하고 고생만 할까 걱정하시는 거 같아. 내가 너무 내 생각만 하면 부모님이 실망하실까 봐 그게 날 슬프게 해.,"물놀이란 게 수영 말고도 주변에 헤엄치는 물고기를 보거나 흐르는 물소리를 들으면서 즐기는 방법도 있지. 다른 식으로 물놀이할 수도 있는 거니까 너무 슬퍼하지 않았으면 좋겠어. 그리고 수영을 할 수 있는 기회는 다시 또 오니, 오늘 하지 못한다고 슬퍼하지 말기를!",0.28092116117477417,슬픔
520,부모님의 도움으로 내가 이렇게 커 왔는데 부모님의 의견을 무시할 수는 없는 거 아닐까.,"응, 일단 자기 몸이 회복하는 게 가장 중요하니까 적당히 즐기면서 오기를 바랄게. 다리는 무탈하게 잘 나을 거야. 그때 돼서 지금 못 했던 물놀이 마음껏 하자!",0.10676699876785278,슬픔
521,내가 부모님께 믿음을 주고 내 꿈을 지지하도록 더 노력해 볼게. 나조차 흔들린다면 나도 내 꿈에 자신이 없는 게 될 테니 힘내야지.,"그래, 잘 생각했어. 그럼 남은 하루 즐거움이 가득하기를 바랄게!",0.18777216970920563,슬픔
522,부모님이 날 외면하지 않고. 나에게 실망하지 않게 하는 건 다 내가 해결해야 할 일이지. 마음 굳게 먹고 행동으로 보여드리고 꼭 허락받을 거야.,"저런, 오늘 야외 촬영이 길어졌던 거야? 이렇게 추운 날씨에 우리 자기 고생했겠다.",0.0363839715719223,슬픔
523,자기가 이렇게 나에게 용기를 줘서 정말 힘이 된다. 정말 고마워.,"너무 힘들고 서러웠겠다, 우리 자기가 추위에 덜덜 떨었을 걸 생각하니 내 마음도 아프다. 하필이면 이렇게 추운 날 외부 일정이 길어졌구나, 정말 고된 하루였겠네.",0.12821565568447113,슬픔
524,"자기야, 나 너무 속상하고 슬퍼서 눈물이 나올 거 같아. 할머니랑 통화를 하고 왔는데 마음이 참 안 좋네. 내 하소연 좀 들어줄 수 있을까?","자기가 촬영일을 하기 위해 얼마나 많은 노력을 했는지 나는 알아, 너무 속상해하지 마. 지금은 후회도 되고 힘들어도 일단 자고 나면 나아질 거야, 우리 자기 너무 고생했어.",0.3969400227069855,슬픔
525,할머니랑 어제 통화하고 오늘 또 통화를 했는데 할머니가 오랜만이라고 하시더라고. 약간 치매기가 있으셔서 안 그래도 걱정했는데 더 심해지신 거 같아서 너무 슬프고 마음이 아프더라고. 눈물이 나오는 거 겨우 꾹 참고 통화를 마무리했어.,"자기는 절대 한심하지 않아, 나는 자기가 얼마나 자랑스러운데. 꿈을 위해 어떤 역경이든 헤쳐온 자기잖아, 너무 낙담하지 마. 지금의 이 고생이 먼 훗날 자기의 자양분이 될 거야, 너무 슬퍼하지 않았으면 좋겠어.",0.3978545665740967,슬픔
526,어렸을 적 건강하셨던 할머니의 모습이 아직도 생생한데 저런 모습을 보니까 너무 가슴이 아프더라고. 가끔은 나도 기억 못 하셔서 완전히 나를 잊으실까 봐 거의 매일 전화를 드리고 있거든. 오늘 저런 말씀을 하시는 걸 보고 너무 슬퍼서 눈물이 나왔어.,"많이 힘들었지, 우리 자기 항상 묵묵히 일하는 거 보고 나도 참 짠했어. 곧 좋은 날이 올 거야, 그리고 일하면서 보람을 느끼는 순간들도 많잖아. 자기는 세상에 멋진 작품들을 탄생시키는 훌륭한 일을 하고 있어.",0.2501732110977173,슬픔
527,나도 그래야지 하면서도 너무 슬프니까 하루 종일 우울한 생각뿐이고 말처럼 쉽지가 않더라고. 온통 머릿속에 할머니 생각뿐이라 회사에서도 집중이 잘 안되고 모든 것이 즐겁지가 않아. 요즘은 너무 슬퍼서 아무런 의욕도 생기지 않아.,"매일 새벽같이 나가서 일하는 게 얼마나 힘든지 알아, 우리 자기 조금만 더 힘내. 자기는 꼭 성공할 거야.",0.3890569806098938,슬픔
528,자기라도 그렇게 말해주니 조금은 진정이 되면서 한결 마음이 편안해진다. 자기의 말에 슬픔을 이겨내고 할머니와의 시간을 보내야겠다는 굳은 마음이 들었어. 용기를 내서 꼭 그럴 수 있도록 노력해 보려고.,자기도 오늘 잘 자.,0.2991776466369629,슬픔
529,"다 자기 덕분이지, 자기가 아니었다면 내가 이런 용기를 내는 건 상상도 못 했을 거야. 내가 힘들 때마다 이겨낼 수 있게 진심으로 응원해 주고 위로해 줘서 항상 너무 고마워. 이번 일도 앞으로의 어떤 일도 잘 이겨낼 수 있겠단 마음이 들어.",며칠 전까지만 해도 건강했잖아. 자기가 키우는 고양이가 아프다고 하니 나도 걱정이 된다. 게다가 슬퍼하는 자기의 모습을 보니 나도 마음이 슬퍼져.,0.3707695007324219,슬픔
530,"응, 알겠어! 할머니가 어제 전화를 하고 오늘 전화를 하면서 오랜만이라고 하셔서 슬프다는 마음을 남들에게 얘기하기가 어렵더라고. 혼자 이겨내야지 하고 슬픔을 참으려니 너무 답답했는데 자기랑 대화하면서 속이 많이 풀렸어. 진작에 이렇게 얘기하면서 위로받을 걸 왜 혼자 이겨내려 애썼나 몰라.","그런 일이 있었구나. 나도 이렇게 속상한데, 자기는 얼마나 더 속상할까 싶어. 나도 강아지를 키우는 입장에서 자기의 슬픈 마음이 충분히 이해가 돼.",0.57114577293396,슬픔
531,말이라도 정말 고맙고 참 마음이 든든해지는 시간이었어. 나도 자기의 말대로 그럴 수 있다고 믿고 열심히 노력하면서 이겨내 볼게. 바쁜 시간 내서 내 얘기 들어줘서 너무 고마웠어.,"자기도 요즘 직장도 다니고, 부업까지 하느라 바빴잖아. 그런 와중에도 매일 고양이를 위해, 사료 또는 간식을 챙겨줬고, 사냥놀이도 해주고 화장실도 치워줬는걸. 자기 나름대로 최선을 다해 노력했다는 걸 알기에, 그 노력으로 충분히 할 일을 했다고 생각해.",0.3998658061027527,슬픔
532,자기야 나 지금 슬프고 기분이 안 좋아. 난 정말 불효자인 거 같아.,"자기도 반려동물을 키우는 게 처음인데다가, 입양한 지 얼마 안 됐잖아. 지금도 아파하는 고양이를 위해 사료도 불리고, 최선을 다하고 있는걸. 자기의 정성으로 인해 금방 낫게 될 거야.",0.24308979511260986,슬픔
533,아침에 지각할 것 같아서 불안한데다가 엄마가 해준 계란 프라이가 너무 맛이 없어서 욱했거든. 그 탓에 엄마한테 못할 말했어. 나 자신이 너무 한심하고 엄마한테 미안해져서 슬퍼.,"길고양이가 여름엔 더워하고, 겨울엔 추워하는 생활을 보면서 마음 아파했던 자기가 떠오르네. 항상 먹이를 챙겨주는 자기를 보며 정말 마음이 순수하고 따뜻한 사람이라 생각했어. 결국 입양해서 돌보는 자기는 좋은 주인이자 정말 착한 사람이야.",0.16999030113220215,슬픔
534,우리 엄마가 원래도 요리를 잘하는 편은 아니지만 그래도 계란 프라이는 맛없게 하기가 힘들잖아. 근데 계란 프라이가 다 타서 딱딱하니까 먹는 순간 화가 팍 올라와 버렸어. 내가 한 말 때문에 엄마 상처받았을까 봐 너무 슬프다.,"그 누구보다 동물을 사랑하고, 아끼는 당신이 이렇게 슬퍼하고 자책하는데 내가 위로해 주는 건 당연해. 게다가 자기가 슬프면 나도 슬픈걸. 기분이 좀 나아진 것 같아서 정말 다행이고 안심이 된다.",0.3520978093147278,슬픔
535,아니야. 진짜 못되게 말했어. 엄마 요리 진짜 못한다고 매일 요리하는데도 못하는 거면 안 하는 게 낫겠다고 했어. 내가 내뱉고도 어떻게 그런 말을 할 수 있지 싶어.,"나도 자기의 존재만으로도 너무 소중하고 감사한걸. 정말 많이 사랑해. 나도, 내 고양이처럼 생각하며 도울 테니 우리 앞으로도 고양이를 잘 보살피고 키워나가자.",0.20899450778961182,슬픔
536,나도 그러고 싶은데 그 뒤로 계속 내가 한 말이 머릿속에 맴돌아. 계속 반복 재생하고 있어. 그때마다 슬프고 괴로운 감정이 들어.,저런 많이 놀랐겠다. 다친 곳은 없어?,0.164044588804245,슬픔
537,나도 그러고 싶어. 근데 엄마가 어떻게 반응할지 몰라서 전화하기가 좀 망설여져. 엄마가 바로 받아줄까?,"실수 한 번 했다고 그런 말을 듣다니, 정말 슬프고 속상하겠다. 형도 너무 놀라서 말이 심하게 나온 게 아니었을까?",0.34114906191825867,슬픔
538,내가 생각해도 그럴 것 같아. 우리 엄마는 화낸 적이 없어. 천사 같은 엄마한테 내가 왜 그랬을까.,"그동안 쌓여 온 감정들이 오늘 일로 한꺼번에 몰려와서, 지금 자기가 더 슬프고 힘든 가보다. 너무 속상해 하지 마.",0.25508421659469604,슬픔
539,자기 말이 맞아. 엄마한테 빨리 사과하고 다시는 안 그러도록 해야겠어. 성질 내봤자 정말 조금도 득 되는 게 없구나. 오늘 뼈저리게 깨달았어.,어쩌면 형은 자기가 무슨 일이든 더 잘 해내길 바라는 마음에서 훈계를 했을 거야. 그 마음을 표현하는 방식이 조금 서툴러서 자기에게는 상처가 되었나 봐.,0.4376823902130127,슬픔
540,좋은 말 해줘서 고마워. 안 그랬으면 하루 종일 무거운 맘으로 끙끙대느라 나 많이 힘들었을 거야.,어떤 기분일 지 충분히 이해돼. 형은 자신의 표현이 자기에게 상처가 된다는 걸 인지하지 못한 게 아닐까. 자기의 솔직한 마음을 형에게 얘기해보는 것은 어때.,0.3987365663051605,슬픔
541,자기 덕분에 많이 좋아졌어. 이제 엄마한테 연락할 수 있을 것 같아. 죄송하다고 하고 얼마나 사랑하는 지도 말씀드릴려고.,"서로 얼굴을 보며 대화하는 게 어렵다면, 지금 우리처럼 메신저를 이용하는 게 좋을 것 같아.",0.3091253638267517,슬픔
542,오늘 아버지께 학교 중퇴하겠다고 말씀드렸는데 나를 이해해주지 않으셨어. 나 너무 슬퍼서 계속 눈물만 나.,차근히 글로 자기의 진심을 전하면 형도 잘 받아들여 줄 거야. 너무 걱정하지 마.,0.08331112563610077,슬픔
543,그 준비해 갔던 것들 보여드릴 기회도 없었어. 학교 그만둔다고 하자마자 안 된다고만 하셨거든. 아버지는 날 지지해 주실 거라고 믿었는데 그래서 더 슬픈 것 같아.,퇴근하고 피곤할텐데 부모님 뵙고 왔구나. 그런데 왜? 부모님께 무슨 일이라도 있는 거야?,0.5700563192367554,슬픔
544,이제껏 내가 하고 싶다는 건 다 허락해주신 분이라 내가 안일하게 생각했나 봐. 하긴 우리 누나가 공무원 준비 그만두고 대학원 간다고 했을 때도 반대하셨던 것 같아. 내 미래도 걱정되는 건 알겠지만 정말 오래 준비한 걸 봐 주지도 않으시고 너무 슬퍼.,자기 어렸을 때 같이 살았다던 큰아버지? 어디 아프시대? 자기 속상해하니까 너무 걱정돼.,0.3889703154563904,슬픔
545,아버지가 이미 나한테 많이 실망하셨는데 나와 말을 하고 싶어 하실까? 사실 아까 대화하면서 아버지 말에도 일리가 있는 말씀이라 어느 정도 이성적으로는 이해가 돼. 근데 난 자꾸 실망한 아버지 얼굴이나 말투가 생각나서 자꾸 슬퍼져.,그런 이유가 있었구나. 이번에도 그런 소식 들어서 속상할 수밖에 없겠다. 그래도 건강하시니까 또 금방 회복하시고 다음에 하는 일은 성공하실 거야!,0.23018395900726318,슬픔
546,사업을 시작한다고 해도 대학 졸업장 하나 없는 사장 말에 누가 따르겠냐고. 지금 전공에 큰 뜻이 없어도 나중에 아쉬워지는 순간이 온다고 하셨어. 그러면서 표정이 안 좋으셨는데 철없이 말해서 아버지 마음을 아프게 한 것 같아 슬퍼.,어쩜 좋아. 자기도 한 번 찾아뵈어야 하는 거 아니야? 시간도 같이 보내드리고 말이야. 우리 큰아버지가 그러고 계신다고 생각하면 나도 너무 슬프거든.,0.47185027599334717,슬픔
547,진짜 아버지가 내가 하는 말을 들어주실까? 이런 일이 처음이라 나도 너무 망설여져.,이번 주말에 다녀오는 게 어때? 멀리서 속상해하는 것보다 얼굴이라도 뵙고 오면 자기 마음이 조금이라도 나아질지도 몰라.,0.3856891989707947,슬픔
548,자기 말이 맞는 것 같아. 아무리 혼자 슬퍼해도 아버지의 마음이 풀어지는 것도 아니야. 이제 좀 진정이 된 것 같아.,나는 괜찮으니까 신경 쓰지 않아도 괜찮아. 큰아버지 뵙고 와서 자기 마음이 조금이라도 나아지면 좋겠어.,0.7065531015396118,슬픔
549,"오늘 너무 고마워, 자기. 신경 쓰이게 해서 미안하고. 이따가 보자.",조언이라기엔 너무 단순해서 민망한데? 나도 오랜만에 가족이랑 시간 보내고 있을게. 잘 다녀와.,0.36747804284095764,슬픔
550,자기야 나 요즘 내리는 눈을 보면 너무 우울해. 하늘에서는 분명 펑펑 내리는데 쌓이지 않는 눈을 보면 마치 나 같거든. 나도 무언가 열심히 노력했는데 가시적인 성과가 하나도 없잖아.,"왜 그래 자기, 이번 학기 성적이 기대에 못 미치게 나온 거야? 그래도 열심히 했는데 속상하겠다.",0.36968690156936646,슬픔
